,Unnamed: 0,iso3,admin_name,GID_1,population,latitude,longitude,geometry,area,pop_density,capital,demand,ev_center_id,build?
56,56,KEN,Meru,KEN.26_1,174271,0.0889,37.3983,"POLYGON ((37.30799103 -0.14949663, 37.30781174 -0.14557032, 37.13615036 -0.03275226, 37.08764648 0.02669237, 37.10868835 0.04246355, 37.12918854 0.04229787, 37.22009277 0.07330322, 37.23248291 0.08148192999999999, 37.23510742 0.10449219, 37.24609375 0.10888672, 37.25250244 0.09667969, 37.28088379 0.12988281, 37.28269196 0.15222611, 37.29107666 0.16192627, 37.31408691 0.1809082, 37.33947754 0.18347168, 37.33673096 0.19390869, 37.34790039 0.19549561, 37.35766983 0.23868485, 37.3637085 0.24072266, 37.36657715 0.25417835, 37.36109924 0.25631243, 37.39990234 0.28491211, 37.40087891 0.29632568, 37.43011475 0.2980957, 37.53619385 0.26431111, 37.54711914 0.27990723, 37.55047607 0.32092285, 37.5552597 0.32892996, 37.57295227 0.3287828, 37.64849854 0.18347168, 37.67824173 0.14994098, 37.65007401 0.14498368, 37.6348877 0.13311768, 37.58483124 0.13228081, 37.58807373 0.1149292, 37.60121918 0.12645955, 37.60845566 0.11274339, 37.61029053 0.09350586, 37.6029129 0.08428976000000001, 37.61032867 0.07099643, 37.59991455 0.06872559, 37.60913086 0.05670166, 37.57714462 0.0481811, 37.49407959 0.00512695, 37.30815125 -0.14586045, 37.30799103 -0.14949663))",0.1273426394580996,111,admin,3486.0,EV_Service_Center 57,No
57,57,KEN,Nairobi,KEN.30_1,330303,-1.3034,36.7914,"POLYGON ((36.80597687 -1.30641615, 36.81569672 -1.309515, 36.79421234 -1.3177228, 36.74737549 -1.30112016, 36.81966782 -1.29056382, 36.82215881 -1.30224729, 36.80597687 -1.30641615))",0.0010360834649068,25899,admin,6616.0,EV_Service_Center 58,No
58,58,KEN,Nyamira,KEN.34_1,153641,-0.4978,34.9931,"POLYGON ((35.03282166 -0.54864234, 35.03261948 -0.5866819599999999, 35.00966644 -0.59412849, 34.98773575 -0.57759815, 34.96848297 -0.5406658600000001, 34.96136856 -0.53524119, 34.95677185 -0.54601467, 34.94160461 -0.54575533, 34.928936 -0.51903838, 34.94094086 -0.47209775, 34.93080902 -0.46372911, 35.01970673 -0.40651926, 35.03383636 -0.41609111, 35.04605484 -0.44874498, 35.03954315 -0.47862551, 35.03335953 -0.47966942, 35.03282166 -0.54864234))",0.0138899889759718,898,admin,3063.0,EV_Service_Center 59,No
59,59,KEN,Mombasa,KEN.28_1,201268,-4.0947,39.6284,"POLYGON ((39.66483307 -4.11193085, 39.64251709 -4.15240479, 39.62628174 -4.14160156, 39.63769531 -4.1182251, 39.60831451 -4.08732271, 39.59588623 -4.1137085, 39.57507324 -4.11987305, 39.5847168 -4.10308838, 39.57875061 -4.08180523, 39.59319305 -4.06402779, 39.6218071 -4.05764008, 39.62958145 -4.06347179, 39.63847351 -4.05097294, 39.64569473 -4.07375097, 39.67708206 -4.08263922, 39.66483307 -4.11193085))",0.0045429661005626,3599,admin,4026.0,EV_Service_Center 60,Yes
60,60,KEN,Kakamega,KEN.11_1,195697,0.4108,34.4602,"POLYGON ((34.58956528 0.42534217, 34.58063507 0.40729475, 34.56620789 0.39962247, 34.56271362 0.40554741, 34.55069351 0.38856032, 34.53678894 0.38814932, 34.533741 0.39462224, 34.51504135 0.37441581, 34.5015831 0.3812997, 34.48202515 0.37663168, 34.47883224 0.35600382, 34.4190712 0.33646932, 34.40766525 0.32045299, 34.41897964 0.30801183, 34.41430664 0.29257315, 34.39603043 0.28609473, 34.37310028 0.31222245, 34.38324738 0.32265189, 34.38504028 0.35472688, 34.42245483 0.37585637, 34.37791443 0.40920836, 34.35978699 0.40981787, 34.34313965 0.4290325, 34.36444092 0.44508463, 34.36819077 0.46138582, 34.38949203 0.46555218, 34.40472031 0.48041981, 34.43635178 0.4677048, 34.4618988 0.47387385, 34.48217392 0.48927671, 34.49536514 0.46341026, 34.53132629 0.44814894, 34.53760147 0.46709067, 34.55075455 0.47511923, 34.56305695 0.46289486, 34.57741928 0.46206778, 34.58956528 0.42534217))",0.0224196562584098,709,admin,3910.0,EV_Service_Center 61,Yes
61,61,KEN,Meru,KEN.26_1,163569,0.0915,38.1458,"POLYGON ((38.41711426 -0.0670166, 38.41452789 -0.07388307, 38.39227295 -0.07421875, 38.38330078 -0.08721924, 38.34851074 -0.06390381000000001, 38.32769775 -0.06762695000000001, 38.31256866 -0.05186278, 38.30029297 -0.05218506, 38.28692627 -0.02697754, 38.24328613 -0.01947021, 38.21789551 0.01330566, 38.19171143 0.01428223, 38.11468506 0.05450439, 38.09607697 0.04765038, 38.08129883 0.02868652, 38.04370117 0.02752686, 38.01831055 0.05889893, 37.98153305 0.06761581, 37.96842575 0.10941388, 37.91711426 0.14532471, 37.91571045 0.19049072, 37.9005127 0.19610596, 37.909729 0.21008301, 37.90289307 0.22332764, 37.91229248 0.2321167, 37.89312744 0.24487305, 37.90112305 0.2611084, 37.92116165 0.25255194, 37.96442413 0.25613862, 37.97942352 0.23822121, 37.9810791 0.22088623, 38.00512695 0.23272705, 38.04772949 0.19311523, 38.18972015 0.15787479, 38.21691895 0.12091064, 38.23291016 0.11968994, 38.24212646 0.12872314, 38.28527832 0.12652588, 38.30609131 0.10308838, 38.31530762 0.10369873, 38.32489014 0.07452393, 38.34905243 0.05938637, 38.34411621 0.04650879, 38.35748291 0.03692627, 38.35650635 0.02032471, 38.40112305 -0.01702881, 38.41070557 -0.06372070000000001, 38.41711426 -0.0670166))",0.0672225370629504,197,admin,3276.0,EV_Service_Center 62,Yes
62,62,KEN,Nairobi,KEN.30_1,151631,-1.289,36.8351,"POLYGON ((36.84001541 -1.31850684, 36.81587219 -1.2830193, 36.81520081 -1.26706541, 36.84211349 -1.26204836, 36.84581757 -1.27780151, 36.83149338 -1.28344333, 36.84472656 -1.29915166, 36.85623932 -1.29796755, 36.86056519 -1.30928123, 36.84001541 -1.31850684))",0.0011909538841376,10343,admin,3034.0,EV_Service_Center 63,Yes
63,63,KEN,Isiolo,KEN.9_1,126363,1.2624,38.466,"POLYGON ((37.57304001 0.32891151, 37.5552597 0.32892996, 37.55047607 0.32092285, 37.54711914 0.27990723, 37.53619385 0.26431111, 37.43011475 0.2980957, 37.40087891 0.29632568, 37.39990234 0.28491211, 37.37768555 0.27069092, 37.39471436 0.29510498, 37.39213562 0.35877109, 37.37912369 0.36846793, 37.36328125 0.40930176, 37.35327148 0.41448975, 37.34831238 0.45202944, 37.36010742 0.47772217, 37.35981369 0.50187355, 37.36871338 0.50927734, 37.36825562 0.51434326, 36.86767578 0.57128906, 36.86749268 0.59667969, 36.8873291 0.61071777, 36.89727783 0.63092041, 36.90887451 0.63427734, 36.91387939 0.66229248, 36.92352295 0.66687012, 36.93377686 0.75710911, 36.94828033 0.74831349, 36.98058701 0.74961048, 37.05810165 0.77697212, 37.06889725 0.77054238, 37.07061768 0.78278947, 37.10155106 0.79169822, 37.12346649 0.78153509, 37.13432312 0.76383811, 37.15021515 0.7650015999999999, 37.16557312 0.7474739, 37.20209885 0.75103617, 37.21885681 0.74436867, 37.24478531 0.76697117, 37.25672913 0.76859576, 37.29966736 0.72602117, 37.36547852 0.58831787, 37.39409637 0.57393879, 37.39831543 0.57989502, 37.44647217 0.58172607, 37.47113037 0.59411621, 37.49151611 0.5900878899999999, 37.49074173 0.5836699, 37.50762177 0.57448423, 37.53221893 0.57067114, 37.5447998 0.58288372, 37.55701447 0.57564425, 37.58019638 0.57810104, 37.58236313 0.59279424, 37.6179657 0.60511386, 37.63310242 0.60199076, 37.64281082 0.61821872, 37.63948822 0.62710011, 37.68180466 0.64736116, 37.69221497 0.66909754, 37.70940018 0.67233962, 37.72588348 0.65953213, 37.75008011 0.68154377, 37.79283524 0.6759699, 37.83429718 0.6843575200000001, 37.844944 0.69625485, 37.84819794 0.71917498, 37.87432861 0.73380274, 37.87832642 0.74862683, 37.91492462 0.71782464, 37.94592285 0.74910861, 37.97221756 0.75947475, 38.0135231 0.80989861, 38.01539612 0.80130279, 38.05334854 0.78327841, 38.0799408 0.78753757, 38.04682922 0.80954766, 38.03273392 1.08952641, 37.94918823 1.19823301, 37.94642639 1.26359546, 38.3414917 1.57867432, 38.38470459 1.76190186, 38.96118927 2.09983611, 38.98469162 2.07055545, 38.99450684 2.00671387, 39.03053665 1.97756207, 39.05987549 1.92730713, 39.11807632 1.88604641, 39.14331055 1.85327148, 39.14165878 1.83764148, 39.16027832 1.81329346, 39.20367432 1.71612549, 39.30731201 1.66809082, 39.31072998 1.65771484, 39.34112549 1.64031982, 39.39709473 1.56427002, 39.44830322 1.53570557, 39.2769165 1.47332764, 39.44353485 1.04717374, 39.45928955 1.00512695, 39.46248245 0.99349272, 39.3939209 1.05310059, 39.34967041 1.0637207, 39.30047607 1.09509277, 39.19470215 1.10510254, 39.17590332 1.13531494, 39.16009521 1.14251709, 39.13647461 1.17028809, 39.11669922 1.17791748, 39.06549072 1.18548584, 39.03662109 1.2023567, 39.0020752 1.20910645, 38.97711182 1.21069336, 38.94030762 1.19207764, 38.92510986 1.20367432, 38.90692139 1.19012451, 38.85888672 1.19909668, 38.82989502 1.1796875, 38.82171631 1.18151855, 38.77392578 1.1439209, 38.7579689 1.14131773, 38.74432373 1.12512207, 38.74353027 1.1072998, 38.72851563 1.10491943, 38.7321167 1.09851074, 38.71911621 1.07208252, 38.69647217 1.07250977, 38.65710449 1.03692627, 38.659729 1.02752686, 38.62548828 1.01507568, 38.58673096 1.02789307, 38.57788086 1.0244751, 38.56170654 0.98352051, 38.56610107 0.96331787, 38.55871582 0.93927002, 38.54492187 0.91949463, 38.53051758 0.91448975, 38.5111084 0.8649292, 38.48449707 0.87792969, 38.47192383 0.86529541, 38.4085083 0.86853027, 38.39312744 0.86431885, 38.38708496 0.84692383, 38.37030029 0.85491943, 38.35839462 0.83018333, 38.32373047 0.84307861, 38.31109619 0.82647705, 38.28649902 0.82391357, 38.26708984 0.83111572, 38.25750732 0.82489014, 38.24487305 0.83312988, 38.21051025 0.8336792, 38.19390869 0.82507324, 38.16012192 0.82532519, 38.15008545 0.81072998, 38.11907959 0.8192749, 38.10687256 0.81427002, 38.08612061 0.80291748, 38.07852173 0.78175586, 38.0847168 0.74572754, 38.06550598 0.70335782, 38.06671143 0.6574707, 38.0625 0.67108154, 37.90252686 0.59210205, 37.58673096 0.48052979, 37.58227539 0.41149902, 37.58506775 0.40210095, 37.59832764 0.40289307, 37.60491943 0.35388184, 37.59527588 0.33892822, 37.57304001 0.32891151))",1.2490565057358076,8,admin,2529.0,EV_Service_Center 64,Yes
64,64,KEN,Samburu,KEN.37_1,120721,1.6857,36.8326,"POLYGON ((36.83290863 1.00271678, 36.81372452 0.9966076, 36.8074646 0.97971523, 36.8053894 1.01303709, 36.76274109 1.11545849, 36.70569611 1.18089032, 36.61804962 1.18049109, 36.61883545 1.20035291, 36.60016251 1.26215601, 36.61613464 1.28070617, 36.62190247 1.30962145, 36.61510849 1.31004977, 36.63183975 1.34469473, 36.62176132 1.3719157, 36.62886047 1.38697815, 36.57749176 1.40234947, 36.53952789 1.42682946, 36.52622986 1.43959951, 36.52776337 1.45537341, 36.48091125 1.42774665, 36.4562912 1.40206182, 36.44739151 1.41648138, 36.42818832 1.41250765, 36.3927002 1.44934177, 36.3558197 1.44126344, 36.32206345 1.47564662, 36.28931427 1.47003114, 36.29996109 1.49109495, 36.30298615 1.54196143, 36.34464264 1.57849121, 36.34634781 1.57096708, 36.35697174 1.57105041, 36.35879135 1.58711171, 36.37012482 1.59648693, 36.37710571 1.58606482, 36.3756752 1.54322255, 36.38946533 1.52509403, 36.39738464 1.52725041, 36.41279984 1.56149983, 36.42643738 1.57304025, 36.44106293 1.615008, 36.46363831 1.61524594, 36.47032547 1.6613512, 36.485569 1.6865586, 36.48712158 1.70446682, 36.50376129 1.71143806, 36.50956726 1.73827267, 36.52786636 1.7578485, 36.52563095 1.76433253, 36.51928711 1.75692046, 36.51161575 1.77314842, 36.51890945 1.77227986, 36.52243042 1.79718721, 36.53164673 1.80797625, 36.51545715 1.82318842, 36.5248909 1.8474946, 36.51625443 1.85281277, 36.5150528 1.88057542, 36.54142761 1.91874754, 36.54116821 1.96028113, 36.53207779 1.95733058, 36.54667664 1.99534249, 36.54021072 2.0075829, 36.54727173 2.00829697, 36.54449844 2.02774239, 36.56923294 2.05831146, 36.5646553 2.10838008, 36.58793259 2.1457665, 36.61111069 2.16290689, 36.64870453 2.17314363, 36.70177841 2.20391822, 36.70041656 2.21763921, 36.71210098 2.22630692, 36.70862198 2.26426291, 36.72359467 2.27597499, 36.72328568 2.30263567, 36.6012764 2.3608005, 36.60130692 2.40547466, 36.60827637 2.39568996, 36.61611557 2.39723945, 36.62646103 2.41423631, 36.63563538 2.40452242, 36.64003372 2.40968943, 36.63952637 2.39367676, 36.64447021 2.41748047, 36.65692139 2.41931152, 36.68551636 2.45779943, 36.69873047 2.45428467, 36.70022202 2.51262927, 36.71551514 2.50830078, 36.75970459 2.51550293, 36.84472656 2.27490234, 36.86461258 2.25445223, 36.89490128 2.19270778, 36.91379547 2.12638617, 36.91192627 2.10491943, 36.91885757 2.10135722, 36.91748047 2.01867676, 36.94750977 2.0269165, 36.99768066 1.99969482, 37.01147461 1.98449707, 37.07533646 1.98250997, 37.12231445 1.96728516, 37.16131592 1.96429443, 37.17150879 1.92730713, 37.23431396 1.87188721, 37.27392578 1.86968994, 37.30529785 1.75170898, 37.3588829 1.7296344, 37.40679169 1.65435874, 37.38257217 1.63567543, 37.38090515 1.61220765, 37.34966278 1.58634293, 37.24052048 1.53571677, 37.21539307 1.53083885, 37.18543625 1.53620458, 37.12984085 1.50075054, 37.09525299 1.49727857, 37.0839386 1.50385773, 37.06335831 1.49022174, 37.04245758 1.49829292, 36.98060226 1.48617208, 36.98116302 1.47328484, 36.96388626 1.45926511, 36.93479156 1.40942967, 36.889534 1.38019085, 36.87375259 1.33879769, 36.92523575 1.25408888, 36.95481873 1.23672831, 36.95253372 1.20583546, 36.9628334 1.1863333, 37.01527023 1.15564656, 37.01965332 1.14515913, 37.0356369 1.14793706, 37.04942703 1.12850881, 37.06274033 1.12614739, 37.04554749 1.10304856, 37.04011154 1.05378187, 37.01712036 1.00197589, 37.02188873 0.99098283, 37.01628494 0.97589707, 37.00489044 0.9610016300000001, 36.99523544 0.9002981799999999, 36.97720337 0.91892213, 36.97027206 0.90805393, 36.92802429 0.91958666, 36.89577103 0.9573307599999999, 36.89707565 0.99689555, 36.86911011 1.02160358, 36.83290863 1.00271678))",0.6867301797860675,14,admin,2417.0,EV_Service_Center 65,No
65,65,KEN,Busia,KEN.4_1,88021,0.0822,33.9959,"POLYGON ((34.04420853 0.01198731, 34.01575851 -0.0238712, 33.94990158 -0.02254354, 33.90960693 0.102412, 33.96668625 0.18444186, 33.99381638 0.16940868, 34.0638237 0.16567715, 34.08504105 0.15490596, 34.09505081 0.13666277, 34.07185745 0.12441209, 34.073246 0.10679489, 34.04420853 0.01198731))",0.0250728073123426,285,admin,1766.0,EV_Service_Center 66,Yes
66,66,KEN,Meru,KEN.26_1,151225,-0.0402,37.6816,"POLYGON ((37.93172073 -0.06377189, 37.86529541 -0.12982178, 37.85229492 -0.10559082, 37.83648682 -0.09747314, 37.78967285 -0.09552002, 37.75589371 -0.10310531, 37.68817902 -0.06121225, 37.66387177 -0.06090581, 37.64630127 -0.03479004, 37.58384323 -0.02142334, 37.30970383 -0.14816822, 37.49407959 0.00512695, 37.59289551 0.04888916, 37.59771729 0.03509521, 37.63952637 0.0032959, 37.66781235 0.01274487, 37.70611572 0.00531006, 37.78926468 0.01451512, 37.84159088 -0.00946281, 37.87823486 -0.01017156, 37.91722488 -0.03495082, 37.93172073 -0.06377189))",0.0403880064224825,304,admin,3022.0,EV_Service_Center 67,No
67,67,KEN,Marsabit,KEN.25_1,92836,3.3761,37.3868,"POLYGON ((38.93664551 2.16144347, 38.96118927 2.09983611, 38.62988281 1.90393066, 38.5994873 1.95330811, 38.56591797 1.98687744, 38.52130127 2.01470947, 38.46490479 2.03570557, 38.44429016 2.05351257, 38.42767334 2.10809326, 38.43231201 2.13153076, 38.41931152 2.14031982, 38.40911865 2.16271973, 38.38848877 2.16790771, 38.37609863 2.18347168, 38.34851074 2.19012451, 38.34631348 2.21130371, 38.33095551 2.2351501, 38.30627441 2.25292969, 38.27648926 2.25891113, 38.20550537 2.30828857, 38.15887451 2.29888916, 38.14447021 2.30389404, 38.07647705 2.534729, 37.79711914 2.64227295, 36.25787354 3.34490967, 36.05134201 3.34387207, 36.05210495 4.44917679, 36.20943832 4.44481421, 36.24407578 4.45470095, 36.26509857 4.44363022, 36.39717865 4.43915319, 36.54282761 4.43965292, 36.61686325 4.44980907, 36.64031982 4.44988489, 36.65639877 4.44002295, 36.83879852 4.44395208, 36.91426849 4.41824722, 37.03939438 4.36172438, 37.12368774 4.28277016, 37.16144943 4.27018309, 37.24808502 4.21752167, 37.90019989 3.77769017, 38.00253677 3.72222996, 38.04486084 3.6695447, 38.12028122 3.60849953, 38.12950134 3.60801315, 38.3861084 3.30889893, 38.93664551 2.16144347))",3.285773425286738,2,admin,1856.0,EV_Service_Center 68,No
68,68,KEN,Kwale,KEN.19_1,189978,-4.2506,39.4128,"POLYGON ((39.61597061 -4.20104837, 39.60041809 -4.25483894, 39.57611084 -4.26019287, 39.55950928 -4.24761963, 39.52789307 -4.28137207, 39.50390625 -4.28771973, 39.48651123 -4.30737305, 39.480896 -4.30340576, 39.4677124 -4.33337402, 39.39349365 -4.39581299, 39.32751465 -4.38439941, 39.32154083 -4.40512943, 39.30731201 -4.40472412, 39.2719841 -4.38589811, 39.25067139 -4.38879395, 39.24407959 -4.39678955, 39.2382431 -4.38360214, 39.21559143 -4.37724304, 39.19091797 -4.38831329, 39.17388916 -4.36907959, 39.17407227 -4.3458252, 39.16729736 -4.34942627, 39.1572876 -4.33917236, 39.17132568 -4.31280518, 39.16827393 -4.29760742, 39.21032715 -4.25982666, 39.23669434 -4.21472168, 39.253479 -4.22912598, 39.28051758 -4.28198242, 39.3192749 -4.28790283, 39.3704834 -4.19158936, 39.33868408 -4.17962646, 39.32751465 -4.14959717, 39.3638916 -4.15759277, 39.37432861 -4.14709473, 39.37811279 -4.1552124, 39.36950684 -4.16491699, 39.37512207 -4.16809082, 39.38848877 -4.15557861, 39.41607666 -4.15588379, 39.43768311 -4.13702393, 39.43707275 -4.12597656, 39.44628906 -4.13531494, 39.45349121 -4.11846924, 39.46728516 -4.11279297, 39.47607422 -4.1237793, 39.49627686 -4.11212158, 39.496521 -4.10247803, 39.50927734 -4.10430908, 39.52033234 -4.09362888, 39.50549316 -4.08642578, 39.51647949 -4.07330322, 39.57867432 -4.07928467, 39.57541656 -4.08680582, 39.57867432 -4.08208323, 39.5847168 -4.10308838, 39.57507324 -4.11987305, 39.59588623 -4.1137085, 39.60831451 -4.08732271, 39.63769531 -4.1182251, 39.62628174 -4.14160156, 39.64458466 -4.1534729, 39.61597061 -4.20104837))",0.0776658204644232,198,admin,3801.0,EV_Service_Center 69,No
69,69,KEN,Marsabit,KEN.25_1,130950,3.1395,38.8237,"POLYGON ((38.89050293 2.51989746, 38.93389893 2.37390137, 38.93572998 2.31469727, 38.92572021 2.28192139, 38.9376297 2.21433926, 38.93652344 2.1585083, 38.3861084 3.30889893, 38.12950134 3.60801315, 38.18845749 3.6179595, 38.43719482 3.60125875, 38.44875336 3.62645578, 38.47618866 3.61090422, 38.51735306 3.62632418, 38.51359558 3.64697766, 38.53275299 3.65270925, 38.55320358 3.61255932, 38.57243729 3.60336924, 38.60974121 3.61112928, 38.61037827 3.60382915, 38.66241837 3.59487915, 38.67037582 3.61977911, 38.67786789 3.62154913, 38.71240234 3.56909895, 38.89591599 3.51151872, 38.94687653 3.51286864, 38.96271515 3.52823877, 39.01528549 3.51278853, 39.02421951 3.52193356, 39.04681396 3.5215385, 39.08083725 3.53862858, 39.10645676 3.51911855, 39.20045471 3.47910833, 39.30823517 3.47733569, 39.31428528 3.46883082, 39.29873276 3.4399488, 39.3126297 3.40787363, 39.32798767 3.28858542, 39.33950424 3.27119756, 39.34527588 3.07067871, 39.28967285 3.03747559, 39.24550247 2.98548794, 39.21738815 2.9780221, 39.19390869 2.95648193, 39.15167236 2.95452881, 39.13830566 2.93847656, 39.12487793 2.93688965, 39.11212158 2.88409424, 39.06732178 2.88311768, 39.07012939 2.80389404, 39.0625 2.73828125, 39.00372314 2.61029053, 38.97888184 2.5690918, 38.88812256 2.54370117, 38.89050293 2.51989746))",0.7548714996157261,14,admin,2618.0,EV_Service_Center 70,No
70,70,KEN,Kisii,KEN.16_1,191277,-0.7354,34.8235,"POLYGON ((34.87926483 -0.78474456, 34.85565186 -0.80962986, 34.7543602 -0.7220059, 34.7454567 -0.69294417, 34.76538467 -0.65682787, 34.79512787 -0.68363339, 34.82071304 -0.68808246, 34.8234787 -0.69932181, 34.89873123 -0.742603, 34.90701294 -0.75514287, 34.91795349 -0.75353235, 34.87926483 -0.78474456))",0.0108915524369466,1426,admin,3827.0,EV_Service_Center 71,No
71,71,KEN,Nairobi,KEN.30_1,245553,-1.296,36.8688,"POLYGON ((36.88072205 -1.30829406, 36.85718536 -1.3150264, 36.85623932 -1.29796755, 36.84472656 -1.29915166, 36.83766174 -1.28951275, 36.85055161 -1.29192483, 36.8816452 -1.27455711, 36.88873672 -1.30411577, 36.88072205 -1.30829406))",0.0009900479367302,20149,admin,4920.0,EV_Service_Center 72,No
72,72,KEN,Narok,KEN.33_1,292335,-1.1797,34.8759,"POLYGON ((34.88645935 -1.4784404, 34.73246765 -1.39019215, 34.68671799 -1.20525074, 34.67243576 -1.20556021, 34.67123795 -1.19307792, 34.6529007 -1.18140805, 34.65461349 -1.17166424, 34.62561798 -1.14880085, 34.63295364 -1.13222992, 34.61421585 -1.08352757, 34.6180954 -1.07053792, 34.59292221 -1.03775406, 34.59016418 -1.01254463, 34.64736557 -0.96039295, 34.67860031 -0.96705055, 34.98644638 -0.89039809, 34.99417496 -0.91351181, 34.98957825 -0.93121868, 35.00303268 -0.93049377, 35.01306534 -0.97501248, 35.0190239 -0.98333758, 35.03753281 -0.98338741, 35.02386093 -0.98801386, 35.02532578 -0.99539965, 34.99971008 -1.02177906, 34.98643112 -1.01902938, 34.98151779 -1.03010774, 35.00839996 -1.04968655, 35.02088547 -1.09068859, 35.03966141 -1.08144188, 35.05233383 -1.05998468, 35.06990051 -1.09641874, 35.08487701 -1.11024356, 35.10233307 -1.09446013, 35.0908165 -1.07098496, 35.12062454 -1.05323136, 35.14006424 -1.0226804, 35.15276718 -1.03231955, 35.19660568 -0.99463272, 35.24374771 -1.0329088, 35.23765564 -1.04123294, 35.22698975 -1.03804219, 35.23132324 -1.05215025, 35.21838379 -1.05593455, 35.20914078 -1.07682884, 35.21375275 -1.08399975, 35.20269775 -1.08961451, 35.19064331 -1.07367849, 35.17585754 -1.07050717, 35.17032623 -1.08219278, 35.17612839 -1.09524632, 35.15935898 -1.10616279, 35.15932465 -1.11917996, 35.14049149 -1.13356924, 35.11524582 -1.13219595, 35.10821533 -1.14254797, 35.09589767 -1.13539279, 35.09834671 -1.14412582, 35.08329391 -1.15188336, 35.04013062 -1.20054746, 35.04321289 -1.20682144, 35.03661728 -1.20685649, 35.03329468 -1.22363687, 35.03977966 -1.23218036, 35.0316391 -1.24403608, 35.04211044 -1.26252556, 35.03351974 -1.28222358, 35.03736496 -1.29677224, 35.03105164 -1.2957232, 35.02806473 -1.31162, 34.99180222 -1.31954634, 34.99634171 -1.32616031, 34.98826599 -1.33439696, 34.99542999 -1.34930956, 34.98921585 -1.36735201, 34.99698639 -1.36501598, 34.99974823 -1.37155306, 35.00347137 -1.36623526, 35.0116272 -1.37584245, 35.01628876 -1.37122989, 35.02152634 -1.38358402, 35.04743958 -1.39899373, 35.0527153 -1.42298222, 35.06331253 -1.42723501, 35.05492401 -1.43650377, 35.05793381 -1.44367301, 35.04413223 -1.4440521, 35.04192734 -1.45850849, 35.03236389 -1.45890439, 35.03050232 -1.48070693, 35.03635025 -1.48506248, 35.01549911 -1.51014733, 35.02426529 -1.51419818, 35.02336884 -1.5406369, 35.01012421 -1.55032516, 34.88645935 -1.4784404))",0.2075497784637992,114,admin,5850.0,EV_Service_Center 73,No
